
[Name]
btm_1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], X [ m ], Y [ m ]
-2.53390172e-03, 1.74228277e-03, -1.49999996e-05, -2.27222412e+02, 8.26823473e-01, 2.70958375e-02, -2.53390172e-03, 1.74228277e-03
-2.44898326e-03, 1.74259825e-03, -1.49999996e-05, -2.29344055e+02, 8.35785389e-01, 2.88012400e-02, -2.44898326e-03, 1.74259825e-03
-2.36374093e-03, 1.74262130e-03, -1.49999996e-05, -2.31682114e+02, 8.47154140e-01, 3.07003241e-02, -2.36374093e-03, 1.74262130e-03
-2.27866927e-03, 1.74111302e-03, -1.49999996e-05, -2.34227722e+02, 8.61133814e-01, 3.28311548e-02, -2.27866927e-03, 1.74111302e-03
-2.19402043e-03, 1.73972477e-03, -1.49999996e-05, -2.37069519e+02, 8.76301289e-01, 3.51325013e-02, -2.19402043e-03, 1.73972477e-03
-2.10845843e-03, 1.73865177e-03, -1.49999996e-05, -2.40330032e+02, 8.91748369e-01, 3.75590585e-02, -2.10845843e-03, 1.73865177e-03
-2.02215067e-03, 1.73751032e-03, -1.49999996e-05, -2.44045227e+02, 9.07059550e-01, 4.00536098e-02, -2.02215067e-03, 1.73751032e-03
-1.93614268e-03, 1.73751800e-03, -1.49999996e-05, -2.48258484e+02, 9.21351075e-01, 4.25237194e-02, -1.93614268e-03, 1.73751800e-03
-1.85076415e-03, 1.73893280e-03, -1.49999996e-05, -2.53013763e+02, 9.34307456e-01, 4.49297018e-02, -1.85076415e-03, 1.73893280e-03
-1.76521635e-03, 1.74047740e-03, -1.49999996e-05, -2.58377960e+02, 9.46886480e-01, 4.73190248e-02, -1.76521635e-03, 1.74047740e-03
-1.68034667e-03, 1.74227497e-03, -1.49999996e-05, -2.64350006e+02, 9.60489154e-01, 4.97911870e-02, -1.68034667e-03, 1.74227497e-03
-1.59523275e-03, 1.74312084e-03, -1.49999996e-05, -2.71002594e+02, 9.76235330e-01, 5.24440967e-02, -1.59523275e-03, 1.74312084e-03
-1.51099020e-03, 1.74310920e-03, -1.49999996e-05, -2.78374329e+02, 9.94053125e-01, 5.52601777e-02, -1.51099020e-03, 1.74310920e-03
-1.42553658e-03, 1.74390222e-03, -1.49999996e-05, -2.86632294e+02, 1.01273417e+00, 5.81132621e-02, -1.42553658e-03, 1.74390222e-03
-1.34065538e-03, 1.74460327e-03, -1.49999996e-05, -2.95825958e+02, 1.03194427e+00, 6.09476864e-02, -1.34065538e-03, 1.74460327e-03
-1.25572551e-03, 1.74535520e-03, -1.49999996e-05, -3.06021545e+02, 1.05234540e+00, 6.38059750e-02, -1.25572551e-03, 1.74535520e-03
-1.17098819e-03, 1.74565741e-03, -1.49999996e-05, -3.17283691e+02, 1.07492948e+00, 6.67946041e-02, -1.17098819e-03, 1.74565741e-03
-1.08615111e-03, 1.74513471e-03, -1.49999996e-05, -3.29711945e+02, 1.10007918e+00, 6.99513182e-02, -1.08615111e-03, 1.74513471e-03
-1.00143719e-03, 1.74332038e-03, -1.49999996e-05, -3.43388611e+02, 1.12676406e+00, 7.31028169e-02, -1.00143719e-03, 1.74332038e-03
-9.16477409e-04, 1.74363598e-03, -1.49999996e-05, -3.58470459e+02, 1.15399790e+00, 7.60780349e-02, -9.16477409e-04, 1.74363598e-03
-8.30969133e-04, 1.74308673e-03, -1.49999996e-05, -3.75105194e+02, 1.18213570e+00, 7.88989142e-02, -8.30969133e-04, 1.74308673e-03
-7.46126811e-04, 1.74222735e-03, -1.49999996e-05, -3.93130341e+02, 1.21140873e+00, 8.15465152e-02, -7.46126811e-04, 1.74222735e-03
-6.60903228e-04, 1.74159580e-03, -1.49999996e-05, -4.12791290e+02, 1.24097550e+00, 8.38157386e-02, -6.60903228e-04, 1.74159580e-03
-5.75486396e-04, 1.74189499e-03, -1.49999996e-05, -4.34033936e+02, 1.27025843e+00, 8.55538920e-02, -5.75486396e-04, 1.74189499e-03
-4.90473758e-04, 1.74220442e-03, -1.49999996e-05, -4.56780792e+02, 1.29938304e+00, 8.67399126e-02, -4.90473758e-04, 1.74220442e-03
-4.05206578e-04, 1.74352352e-03, -1.49999996e-05, -4.81064087e+02, 1.32946551e+00, 8.75521451e-02, -4.05206578e-04, 1.74352352e-03
-3.20002233e-04, 1.74250838e-03, -1.49999996e-05, -5.06773438e+02, 1.36176991e+00, 8.82087499e-02, -3.20002233e-04, 1.74250838e-03
-2.35058076e-04, 1.74160080e-03, -1.49999996e-05, -5.33752075e+02, 1.39616334e+00, 8.86804014e-02, -2.35058076e-04, 1.74160080e-03
-1.49644969e-04, 1.73907145e-03, -1.49999996e-05, -5.62103271e+02, 1.43144000e+00, 8.87364522e-02, -1.49644969e-04, 1.73907145e-03
-6.46040717e-05, 1.73767854e-03, -1.49999996e-05, -5.91450317e+02, 1.46533513e+00, 8.79575908e-02, -6.46040717e-05, 1.73767854e-03
2.05545257e-05, 1.73743756e-03, -1.49999996e-05, -6.21629883e+02, 1.49598241e+00, 8.60234797e-02, 2.05545257e-05, 1.73743756e-03
1.05647508e-04, 1.73967436e-03, -1.49999996e-05, -6.52281006e+02, 1.52307379e+00, 8.29477385e-02, 1.05647508e-04, 1.73967436e-03
2.75492930e-04, 1.74424623e-03, -1.49999996e-05, -7.14002869e+02, 1.57360446e+00, 7.49322399e-02, 2.75492930e-04, 1.74424623e-03
1.90566760e-04, 1.74228218e-03, -1.49999996e-05, -6.83127075e+02, 1.54814684e+00, 7.90865943e-02, 1.90566760e-04, 1.74228218e-03
3.60710052e-04, 1.74470758e-03, -1.49999996e-05, -7.44806091e+02, 1.60060740e+00, 7.07532912e-02, 3.60710052e-04, 1.74470758e-03
4.45355574e-04, 1.74378499e-03, -1.49999996e-05, -7.75061646e+02, 1.62911844e+00, 6.65960014e-02, 4.45355574e-04, 1.74378499e-03
5.29654964e-04, 1.74102478e-03, -1.49999996e-05, -8.04553589e+02, 1.65816545e+00, 6.23425096e-02, 5.29654964e-04, 1.74102478e-03
6.14251185e-04, 1.73861126e-03, -1.49999996e-05, -8.33285095e+02, 1.68649125e+00, 5.78154586e-02, 6.14251185e-04, 1.73861126e-03
6.99721568e-04, 1.73638458e-03, -1.49999996e-05, -8.60886841e+02, 1.71265817e+00, 5.28638922e-02, 6.99721568e-04, 1.73638458e-03
7.85951444e-04, 1.73528027e-03, -1.49999996e-05, -8.87246277e+02, 1.73526669e+00, 4.74332273e-02, 7.85951444e-04, 1.73528027e-03
8.71434633e-04, 1.73568144e-03, -1.49999996e-05, -9.11827820e+02, 1.75356603e+00, 4.15678099e-02, 8.71434633e-04, 1.73568144e-03
9.57422133e-04, 1.73725781e-03, -1.49999996e-05, -9.34548279e+02, 1.76727033e+00, 3.53504717e-02, 9.57422133e-04, 1.73725781e-03
1.04332808e-03, 1.74044608e-03, -1.49999996e-05, -9.55395996e+02, 1.77724028e+00, 2.90610343e-02, 1.04332808e-03, 1.74044608e-03
1.12843723e-03, 1.74374937e-03, -1.49999996e-05, -9.74167236e+02, 1.78549147e+00, 2.30184309e-02, 1.12843723e-03, 1.74374937e-03
1.21398293e-03, 1.74583110e-03, -1.49999996e-05, -9.91233765e+02, 1.79366124e+00, 1.73508786e-02, 1.21398293e-03, 1.74583110e-03
1.29936275e-03, 1.74647046e-03, -1.49999996e-05, -1.00649438e+03, 1.80231857e+00, 1.20802196e-02, 1.29936275e-03, 1.74647046e-03
1.46827055e-03, 1.74688641e-03, -1.49999996e-05, -1.03139319e+03, 1.81772685e+00, 2.44519883e-03, 1.46827055e-03, 1.74688641e-03
1.38378295e-03, 1.74641341e-03, -1.49999996e-05, -1.01982605e+03, 1.81073129e+00, 7.13183079e-03, 1.38378295e-03, 1.74641341e-03
1.55318226e-03, 1.74711889e-03, -1.49999996e-05, -1.04128674e+03, 1.82337785e+00, -1.97244575e-03, 1.55318226e-03, 1.74711889e-03
1.63721817e-03, 1.74745161e-03, -1.49999996e-05, -1.04950806e+03, 1.82865477e+00, -6.05906919e-03, 1.63721817e-03, 1.74745161e-03
1.72158959e-03, 1.74570107e-03, -1.49999996e-05, -1.05625940e+03, 1.83437622e+00, -9.81577858e-03, 1.72158959e-03, 1.74570107e-03
1.80595787e-03, 1.74397056e-03, -1.49999996e-05, -1.06154089e+03, 1.83981061e+00, -1.33216046e-02, 1.80595787e-03, 1.74397056e-03
1.89037423e-03, 1.74259301e-03, -1.49999996e-05, -1.06550513e+03, 1.84388781e+00, -1.65891498e-02, 1.89037423e-03, 1.74259301e-03
1.97565742e-03, 1.74088834e-03, -1.49999996e-05, -1.06814246e+03, 1.84637177e+00, -1.95844956e-02, 1.97565742e-03, 1.74088834e-03
2.06111022e-03, 1.74084876e-03, -1.49999996e-05, -1.06949329e+03, 1.84686828e+00, -2.22581625e-02, 2.06111022e-03, 1.74084876e-03
2.14680238e-03, 1.74066797e-03, -1.49999996e-05, -1.06982349e+03, 1.84589744e+00, -2.46568173e-02, 2.14680238e-03, 1.74066797e-03
2.23238021e-03, 1.74038322e-03, -1.49999996e-05, -1.06917871e+03, 1.84384966e+00, -2.67747585e-02, 2.23238021e-03, 1.74038322e-03
2.31819111e-03, 1.74100755e-03, -1.49999996e-05, -1.06754626e+03, 1.84014440e+00, -2.85227317e-02, 2.31819111e-03, 1.74100755e-03
2.40389723e-03, 1.74226891e-03, -1.49999996e-05, -1.06510181e+03, 1.83492541e+00, -2.98837181e-02, 2.40389723e-03, 1.74226891e-03
2.48982059e-03, 1.74332003e-03, -1.49999996e-05, -1.06189502e+03, 1.82877922e+00, -3.08889542e-02, 2.48982059e-03, 1.74332003e-03
2.57609109e-03, 1.74519350e-03, -1.49999996e-05, -1.05809351e+03, 1.82148504e+00, -3.14698219e-02, 2.57609109e-03, 1.74519350e-03
-2.32021863e-04, 7.93548243e-05, -1.49999996e-05, 6.99753265e+01, 1.47265685e+00, 7.07226753e-01, -2.32021863e-04, 7.93548243e-05
2.66252202e-03, 1.74723961e-03, -1.49999996e-05, -1.05359949e+03, 1.81399345e+00, -3.16134840e-02, 2.66252202e-03, 1.74723961e-03
2.74825050e-03, 1.74785289e-03, -1.49999996e-05, -1.04881360e+03, 1.80884314e+00, -3.12826820e-02, 2.74825050e-03, 1.74785289e-03
-4.82752454e-03, -4.15456656e-04, -1.49999996e-05, -1.33364380e+02, 1.41000438e+00, 1.58964517e-03, -4.82752454e-03, -4.15456656e-04
-4.83074319e-03, -3.31719115e-04, -1.49999996e-05, -1.34603088e+02, 1.55675006e+00, 1.87618018e-03, -4.83074319e-03, -3.31719115e-04
-4.83151153e-03, -2.48673023e-04, -1.49999996e-05, -1.36112320e+02, 1.68764281e+00, 2.04866799e-03, -4.83151153e-03, -2.48673023e-04
-4.83155623e-03, -1.66348167e-04, -1.49999996e-05, -1.37912384e+02, 1.80434096e+00, 2.23028660e-03, -4.83155623e-03, -1.66348167e-04
-4.83205123e-03, -8.33289232e-05, -1.49999996e-05, -1.39989288e+02, 1.90747297e+00, 2.35291524e-03, -4.83205123e-03, -8.33289232e-05
-4.83274972e-03, -1.22940207e-06, -1.49999996e-05, -1.42309570e+02, 1.99704266e+00, 2.43979134e-03, -4.83274972e-03, -1.22940207e-06
-4.83214948e-03, 8.12371363e-05, -1.49999996e-05, -1.44855530e+02, 2.07295251e+00, 2.47508148e-03, -4.83214948e-03, 8.12371363e-05
-4.82958416e-03, 1.63263277e-04, -1.49999996e-05, -1.47630737e+02, 2.13507962e+00, 2.50636786e-03, -4.82958416e-03, 1.63263277e-04
-4.82772989e-03, 2.45739007e-04, -1.49999996e-05, -1.50656616e+02, 2.18336630e+00, 2.71934527e-03, -4.82772989e-03, 2.45739007e-04
-4.82606795e-03, 3.29111441e-04, -1.49999996e-05, -1.54065964e+02, 2.21838164e+00, 3.14228656e-03, -4.82606795e-03, 3.29111441e-04
-4.82594082e-03, 4.12504218e-04, -1.49999996e-05, -1.57871353e+02, 2.23999834e+00, 3.62628349e-03, -4.82594082e-03, 4.12504218e-04
-4.82447026e-03, 4.96524735e-04, -1.49999996e-05, -1.62134720e+02, 2.24752522e+00, 4.14679525e-03, -4.82447026e-03, 4.96524735e-04
-4.82279435e-03, 5.80701162e-04, -1.49999996e-05, -1.66796829e+02, 2.24107409e+00, 4.64554410e-03, -4.82279435e-03, 5.80701162e-04
-4.82174242e-03, 6.64534280e-04, -1.49999996e-05, -1.71727173e+02, 2.22045135e+00, 5.08063380e-03, -4.82174242e-03, 6.64534280e-04
-4.81987325e-03, 7.49516010e-04, -1.49999996e-05, -1.76899933e+02, 2.18575573e+00, 5.44248801e-03, -4.81987325e-03, 7.49516010e-04
-4.82023694e-03, 8.33110069e-04, -1.49999996e-05, -1.82083069e+02, 2.13746357e+00, 5.52510656e-03, -4.82023694e-03, 8.33110069e-04
-4.82141785e-03, 9.16970486e-04, -1.49999996e-05, -1.87079315e+02, 2.07464790e+00, 5.28327841e-03, -4.82141785e-03, 9.16970486e-04
-4.82306723e-03, 1.00160227e-03, -1.49999996e-05, -1.91796692e+02, 1.99684966e+00, 4.95855743e-03, -4.82306723e-03, 1.00160227e-03
-4.82409401e-03, 1.08640245e-03, -1.49999996e-05, -1.96145737e+02, 1.90434742e+00, 4.65300027e-03, -4.82409401e-03, 1.08640245e-03
-4.82405350e-03, 1.17175072e-03, -1.49999996e-05, -2.00079422e+02, 1.79685366e+00, 4.35267994e-03, -4.82405350e-03, 1.17175072e-03
-4.82310401e-03, 1.25761912e-03, -1.49999996e-05, -2.03552597e+02, 1.67378938e+00, 4.03771689e-03, -4.82310401e-03, 1.25761912e-03
-4.82194778e-03, 1.34442071e-03, -1.49999996e-05, -2.06539688e+02, 1.53455353e+00, 3.67942220e-03, -4.82194778e-03, 1.34442071e-03
-2.38934721e-04, -9.91566139e-07, -1.49999996e-05, 3.02008514e+02, 1.22092259e+00, 6.43285871e-01, -2.38934721e-04, -9.91566139e-07
-2.45731615e-04, -8.18994304e-05, -1.49999996e-05, 4.99349121e+02, 9.79749620e-01, 5.22668242e-01, -2.45731615e-04, -8.18994304e-05
-2.48691766e-04, -1.64508892e-04, -1.49999996e-05, 6.32578674e+02, 7.74991810e-01, 3.70353580e-01, -2.48691766e-04, -1.64508892e-04
-2.50510144e-04, -2.47416901e-04, -1.49999996e-05, 6.98900940e+02, 6.09605134e-01, 2.11001933e-01, -2.50510144e-04, -2.47416901e-04
-2.49923236e-04, -3.31228599e-04, -1.49999996e-05, 7.15840393e+02, 4.75253522e-01, 6.13664463e-02, -2.49923236e-04, -3.31228599e-04
-2.49379693e-04, -4.15681046e-04, -1.49999996e-05, 7.02816406e+02, 3.60459626e-01, -6.88586831e-02, -2.49379693e-04, -4.15681046e-04
-3.20728461e-04, -7.54707959e-04, -1.49999996e-05, 5.85922668e+02, 1.72169656e-02, -2.76746154e-01, -3.20728461e-04, -7.54707959e-04
-4.00015939e-04, -7.53858476e-04, -1.49999996e-05, 5.58268494e+02, 3.72921415e-02, -2.29973897e-01, -4.00015939e-04, -7.53858476e-04
-4.79198643e-04, -7.53231870e-04, -1.49999996e-05, 5.31593811e+02, 6.31530583e-02, -1.95792735e-01, -4.79198643e-04, -7.53231870e-04
-5.58898377e-04, -7.51924992e-04, -1.49999996e-05, 5.05609009e+02, 9.28408802e-02, -1.72212780e-01, -5.58898377e-04, -7.51924992e-04
-7.17907911e-04, -7.50584237e-04, -1.49999996e-05, 4.53370361e+02, 1.57619447e-01, -1.45949244e-01, -7.17907911e-04, -7.50584237e-04
-6.38157129e-04, -7.50715029e-04, -1.49999996e-05, 4.79741943e+02, 1.24963075e-01, -1.56716079e-01, -6.38157129e-04, -7.50715029e-04
-7.97672081e-04, -7.50905427e-04, -1.49999996e-05, 4.26333282e+02, 1.90021768e-01, -1.37851343e-01, -7.97672081e-04, -7.50905427e-04
-8.77409359e-04, -7.51404674e-04, -1.49999996e-05, 3.98630829e+02, 2.22641736e-01, -1.31303772e-01, -8.77409359e-04, -7.51404674e-04
-9.57693905e-04, -7.51404208e-04, -1.49999996e-05, 3.70176117e+02, 2.56666809e-01, -1.25289515e-01, -9.57693905e-04, -7.51404208e-04
-1.03790488e-03, -7.49317871e-04, -1.49999996e-05, 3.41377106e+02, 2.92161345e-01, -1.19162768e-01, -1.03790488e-03, -7.49317871e-04
-1.11937756e-03, -7.47975544e-04, -1.49999996e-05, 3.12481354e+02, 3.27245951e-01, -1.13748685e-01, -1.11937756e-03, -7.47975544e-04
-1.20056851e-03, -7.46875769e-04, -1.49999996e-05, 2.83944061e+02, 3.60412002e-01, -1.09971181e-01, -1.20056851e-03, -7.46875769e-04
-1.28201058e-03, -7.46536243e-04, -1.49999996e-05, 2.55301895e+02, 3.90570879e-01, -1.07100815e-01, -1.28201058e-03, -7.46536243e-04
-1.36346067e-03, -7.47628044e-04, -1.49999996e-05, 2.26559021e+02, 4.16372389e-01, -1.04204707e-01, -1.36346067e-03, -7.47628044e-04
-1.44511485e-03, -7.49904022e-04, -1.49999996e-05, 1.98082703e+02, 4.38650072e-01, -1.00913592e-01, -1.44511485e-03, -7.49904022e-04
-1.52613304e-03, -7.51270447e-04, -1.49999996e-05, 1.70366211e+02, 4.59884107e-01, -9.70167145e-02, -1.52613304e-03, -7.51270447e-04
-1.60707161e-03, -7.51887215e-04, -1.49999996e-05, 1.43546890e+02, 4.81504023e-01, -9.25301686e-02, -1.60707161e-03, -7.51887215e-04
-1.68853137e-03, -7.51204381e-04, -1.49999996e-05, 1.17684708e+02, 5.02539933e-01, -8.77522007e-02, -1.68853137e-03, -7.51204381e-04
-1.76981103e-03, -7.50932726e-04, -1.49999996e-05, 9.28773651e+01, 5.21772027e-01, -8.29246715e-02, -1.76981103e-03, -7.50932726e-04
-1.85099605e-03, -7.51229702e-04, -1.49999996e-05, 6.90778275e+01, 5.39092839e-01, -7.80404210e-02, -1.85099605e-03, -7.51229702e-04
-1.93256803e-03, -7.51273823e-04, -1.49999996e-05, 4.64615555e+01, 5.54872811e-01, -7.30312467e-02, -1.93256803e-03, -7.51273823e-04
-2.01390334e-03, -7.50931446e-04, -1.49999996e-05, 2.51216202e+01, 5.70538282e-01, -6.78008050e-02, -2.01390334e-03, -7.50931446e-04
-2.09490862e-03, -7.49287661e-04, -1.49999996e-05, 5.21931362e+00, 5.86862147e-01, -6.23066314e-02, -2.09490862e-03, -7.49287661e-04
-2.17627175e-03, -7.47973390e-04, -1.49999996e-05, -1.33862886e+01, 6.02437317e-01, -5.66310585e-02, -2.17627175e-03, -7.47973390e-04
-2.25738878e-03, -7.46317033e-04, -1.49999996e-05, -3.05607338e+01, 6.16376102e-01, -5.08287773e-02, -2.25738878e-03, -7.46317033e-04
-2.33919872e-03, -7.45458237e-04, -1.49999996e-05, -4.64077187e+01, 6.28138900e-01, -4.49806079e-02, -2.33919872e-03, -7.45458237e-04
-2.42123124e-03, -7.45592755e-04, -1.49999996e-05, -6.07200775e+01, 6.38043702e-01, -3.91222984e-02, -2.42123124e-03, -7.45592755e-04
-2.50395434e-03, -7.44521094e-04, -1.49999996e-05, -7.33821259e+01, 6.47801876e-01, -3.32259238e-02, -2.50395434e-03, -7.44521094e-04
-2.58688000e-03, -7.42587203e-04, -1.49999996e-05, -8.44203644e+01, 6.56448305e-01, -2.74139717e-02, -2.58688000e-03, -7.42587203e-04
-2.67054304e-03, -7.42774399e-04, -1.49999996e-05, -9.37732086e+01, 6.61946833e-01, -2.17840187e-02, -2.67054304e-03, -7.42774399e-04
-2.75396300e-03, -7.43553916e-04, -1.49999996e-05, -1.01415009e+02, 6.64887428e-01, -1.63369328e-02, -2.75396300e-03, -7.43553916e-04
-2.83657946e-03, -7.44330930e-04, -1.49999996e-05, -1.07360573e+02, 6.66212082e-01, -1.12514738e-02, -2.83657946e-03, -7.44330930e-04
-2.91953073e-03, -7.45732628e-04, -1.49999996e-05, -1.11754570e+02, 6.65848255e-01, -6.77181035e-03, -2.91953073e-03, -7.45732628e-04
-3.00198817e-03, -7.47200625e-04, -1.49999996e-05, -1.14840439e+02, 6.64830625e-01, -3.04732262e-03, -3.00198817e-03, -7.47200625e-04
-3.08442931e-03, -7.47769664e-04, -1.49999996e-05, -1.16985519e+02, 6.64197981e-01, -2.01769755e-04, -3.08442931e-03, -7.47769664e-04
-3.16705136e-03, -7.49203609e-04, -1.49999996e-05, -1.18529770e+02, 6.63328230e-01, 1.78697810e-03, -3.16705136e-03, -7.49203609e-04
-3.24991462e-03, -7.50057341e-04, -1.49999996e-05, -1.19731750e+02, 6.62675560e-01, 3.11223627e-03, -3.24991462e-03, -7.50057341e-04
-3.33301956e-03, -7.50351464e-04, -1.49999996e-05, -1.20728027e+02, 6.63295150e-01, 3.97027889e-03, -3.33301956e-03, -7.50351464e-04
-3.41602718e-03, -7.50222709e-04, -1.49999996e-05, -1.21592667e+02, 6.65731192e-01, 4.50865645e-03, -3.41602718e-03, -7.50222709e-04
-3.49887530e-03, -7.48790568e-04, -1.49999996e-05, -1.22383530e+02, 6.69474363e-01, 4.80948482e-03, -3.49887530e-03, -7.48790568e-04
-3.58210807e-03, -7.48342369e-04, -1.49999996e-05, -1.23099457e+02, 6.73991144e-01, 4.93979640e-03, -3.58210807e-03, -7.48342369e-04
-3.66553571e-03, -7.46216916e-04, -1.49999996e-05, -1.23731117e+02, 6.79823041e-01, 4.97186324e-03, -3.66553571e-03, -7.46216916e-04
-3.74901900e-03, -7.44192454e-04, -1.49999996e-05, -1.24309067e+02, 6.85630083e-01, 4.92649153e-03, -3.74901900e-03, -7.44192454e-04
-3.83233163e-03, -7.43744487e-04, -1.49999996e-05, -1.24882591e+02, 6.89438164e-01, 4.82495036e-03, -3.83233163e-03, -7.43744487e-04
-3.91580584e-03, -7.43731216e-04, -1.49999996e-05, -1.25476479e+02, 6.90766156e-01, 4.66564391e-03, -3.91580584e-03, -7.43731216e-04
-3.99944186e-03, -7.44933961e-04, -1.49999996e-05, -1.26053535e+02, 6.89988613e-01, 4.43204865e-03, -3.99944186e-03, -7.44933961e-04
-4.08323109e-03, -7.46284320e-04, -1.49999996e-05, -1.26575432e+02, 6.88838720e-01, 4.16250154e-03, -4.08323109e-03, -7.46284320e-04
-4.16706176e-03, -7.46714184e-04, -1.49999996e-05, -1.27045227e+02, 6.89509511e-01, 3.88113060e-03, -4.16706176e-03, -7.46714184e-04
-4.25173715e-03, -7.45616097e-04, -1.49999996e-05, -1.27463287e+02, 6.92884564e-01, 3.56959668e-03, -4.25173715e-03, -7.45616097e-04
-4.33804328e-03, -7.43797864e-04, -1.49999996e-05, -1.27878380e+02, 6.98007226e-01, 3.21557722e-03, -4.33804328e-03, -7.43797864e-04
-4.42646118e-03, -7.42210133e-04, -1.49999996e-05, -1.28340698e+02, 7.04784811e-01, 2.84270360e-03, -4.42646118e-03, -7.42210133e-04
-4.51776665e-03, -7.37497758e-04, -1.49999996e-05, -1.28710022e+02, 7.16420352e-01, 2.49989727e-03, -4.51776665e-03, -7.37497758e-04
-4.82186675e-03, -7.55297893e-04, -1.49999996e-05, -1.31807938e+02, 6.73912764e-01, 6.68493565e-04, -4.82186675e-03, -7.55297893e-04
-4.89758095e-03, -6.89764798e-04, -1.49999996e-05, -1.32182877e+02, 8.14766526e-01, 1.45424317e-04, -4.89758095e-03, -6.89764798e-04
-1.43745739e-04, 1.53392248e-04, -1.49999996e-05, -4.13675293e+02, 1.73352194e+00, 8.71974707e-01, -1.43745739e-04, 1.53392248e-04
2.84052757e-03, 5.92050550e-04, -1.49999996e-05, -1.11199963e+03, 2.49908376e+00, -1.20794982e-01, 2.84052757e-03, 5.92050550e-04
2.84585496e-03, 5.11989288e-04, -1.49999996e-05, -1.12218140e+03, 2.44446778e+00, -1.24390259e-01, 2.84585496e-03, 5.11989288e-04
2.84733088e-03, 4.33559297e-04, -1.49999996e-05, -1.13293835e+03, 2.33843875e+00, -1.25134453e-01, 2.84733088e-03, 4.33559297e-04
2.52100080e-03, 4.08093591e-04, -1.49999996e-05, -1.17881165e+03, 2.27470779e+00, -1.15407683e-01, 2.52100080e-03, 4.08093591e-04
2.60184915e-03, 3.89225490e-04, -1.49999996e-05, -1.16759253e+03, 2.22750020e+00, -1.16974622e-01, 2.60184915e-03, 3.89225490e-04
2.68309703e-03, 3.74949770e-04, -1.49999996e-05, -1.15705408e+03, 2.18722057e+00, -1.17827319e-01, 2.68309703e-03, 3.74949770e-04
2.76578614e-03, 3.65377025e-04, -1.49999996e-05, -1.14894458e+03, 2.15691090e+00, -1.19483545e-01, 2.76578614e-03, 3.65377025e-04
2.41578044e-03, 2.53293198e-04, -1.49999996e-05, -1.20360522e+03, 1.52433383e+00, -1.02552265e-01, 2.41578044e-03, 2.53293198e-04
2.84567429e-03, 3.56900709e-04, -1.49999996e-05, -1.14223022e+03, 2.13292599e+00, -1.21082164e-01, 2.84567429e-03, 3.56900709e-04
-4.82216664e-03, 1.70478947e-03, -1.49999996e-05, -2.13129471e+02, 7.98154354e-01, 1.23552221e-03, -4.82216664e-03, 1.70478947e-03
-2.41221132e-04, -7.53628789e-04, -1.49999996e-05, 6.12791077e+02, 1.54023152e-03, -3.36602807e-01, -2.41221132e-04, -7.53628789e-04
-4.89994464e-03, -5.13485924e-04, -1.49999996e-05, -1.32913803e+02, 1.21989429e+00, 8.26372823e-04, -4.89994464e-03, -5.13485924e-04
-1.45923157e-04, 7.31117325e-05, -1.49999996e-05, -1.56521759e+02, 1.41992247e+00, 9.22515631e-01, -1.45923157e-04, 7.31117325e-05
-6.42225496e-05, 1.51704662e-04, -1.49999996e-05, -8.91559143e+02, 1.84720242e+00, 1.00832415e+00, -6.42225496e-05, 1.51704662e-04
1.55025082e-05, 1.58485243e-04, -1.49999996e-05, -1.42871045e+03, 2.01503992e+00, 9.93767917e-01, 1.55025082e-05, 1.58485243e-04
2.50747125e-03, 3.26940382e-04, -1.49999996e-05, -1.18370142e+03, 1.97348237e+00, -1.13971129e-01, 2.50747125e-03, 3.26940382e-04
2.49984232e-03, 2.45542062e-04, -1.49999996e-05, -1.18598584e+03, 1.49483049e+00, -1.00734152e-01, 2.49984232e-03, 2.45542062e-04
2.59077642e-03, 3.14106757e-04, -1.49999996e-05, -1.17099231e+03, 1.92086267e+00, -1.13062970e-01, 2.59077642e-03, 3.14106757e-04
2.58372328e-03, 2.37381508e-04, -1.49999996e-05, -1.17225891e+03, 1.46392274e+00, -9.83898118e-02, 2.58372328e-03, 2.37381508e-04
2.67469836e-03, 3.02927016e-04, -1.49999996e-05, -1.16007263e+03, 1.87577581e+00, -1.11990817e-01, 2.67469836e-03, 3.02927016e-04
2.75738561e-03, 2.93813238e-04, -1.49999996e-05, -1.15329797e+03, 1.83776641e+00, -1.11119382e-01, 2.75738561e-03, 2.93813238e-04
2.84018205e-03, 2.84482026e-04, -1.49999996e-05, -1.14809998e+03, 1.80461645e+00, -1.11415133e-01, 2.84018205e-03, 2.84482026e-04
2.66736094e-03, 2.29673198e-04, -1.49999996e-05, -1.16135315e+03, 1.43951690e+00, -9.61207524e-02, 2.66736094e-03, 2.29673198e-04
2.75120954e-03, 2.22620904e-04, -1.49999996e-05, -1.15490649e+03, 1.41972458e+00, -9.33283865e-02, 2.75120954e-03, 2.22620904e-04
2.83418014e-03, 2.14677595e-04, -1.49999996e-05, -1.15081104e+03, 1.40233731e+00, -9.30265710e-02, 2.83418014e-03, 2.14677595e-04
1.81337848e-04, 1.69923616e-04, -1.49999996e-05, -2.04885718e+03, 1.94823718e+00, 6.36504889e-01, 1.81337848e-04, 1.69923616e-04
9.72646521e-05, 1.65878315e-04, -1.49999996e-05, -1.83552344e+03, 2.06807303e+00, 8.39845598e-01, 9.72646521e-05, 1.65878315e-04
